# site nbart_coastal_aerosol nbart_blue nbart_green nbart_red nbart_nir nbart_swir_1 nbart_coastal_aerosol_std nbart_blue_std nbart_green_std nbart_red_std nbart_nir_std nbart_swir_1_std NDVI NDWI DateEnd Class DateSta wetland
37.000000 1360.000000 1380.000000 1375.000000 1337.000000 3053.000000 2231.000000 2315.925096 2320.079040 2292.047533 2299.349460 1744.989011 1017.372286 0.390888 -0.378952  nan 0.000000  nan 0.000000
36.000000 858.000000 872.000000 1085.000000 930.000000 3399.000000 1693.000000 2166.106859 2176.684157 2127.607249 2236.112866 1476.552501 1186.081213 0.570340 -0.516057  nan 0.000000  nan 0.000000
38.000000 1030.000000 944.000000 1139.000000 1002.000000 3500.000000 1463.000000 2300.451287 2306.387965 2234.837454 2310.095167 1548.463939 1002.625806 0.554865 -0.508946  nan 0.000000  nan 0.000000
26.000000 789.000000 830.500000 1060.500000 1113.500000 4031.500000 2168.000000 2472.335713 2458.557353 2374.972554 2422.226716 1757.611366 1119.330268 0.567153 -0.583464  nan 0.000000  nan 0.000000
24.000000 775.500000 805.500000 1061.500000 1021.500000 3641.000000 2255.500000 2366.274495 2354.849318 2248.698142 2278.294449 1614.376509 1071.733790 0.561823 -0.548538  nan 0.000000  nan 0.000000
25.000000 699.000000 684.000000 922.000000 703.500000 4488.000000 1814.000000 2488.923936 2470.572617 2344.452879 2415.427118 1697.537470 1090.286513 0.728980 -0.659150  nan 0.000000  nan 0.000000
27.000000 993.000000 1137.000000 1588.000000 2181.000000 3020.000000 3352.000000 2050.147146 1996.784784 1811.443343 1673.818449 1364.741319 878.948579 0.161315 -0.310764  nan 0.000000  nan 0.000000
29.000000 404.000000 389.000000 532.000000 425.000000 3431.000000 1445.000000 2081.289602 2083.148154 2028.077356 2069.712601 1163.477804 812.117848 0.779564 -0.731517  nan 0.000000  nan 0.000000
30.000000 3654.000000 3982.000000 4474.000000 4604.000000 4721.000000 4082.000000 1153.648824 1117.678479 1078.450627 1114.065274 1040.928078 884.813161 0.012547 -0.026862  nan 0.000000  nan 0.000000
28.000000 627.000000 661.000000 1038.000000 888.000000 4600.000000 2807.000000 1984.412913 1974.014427 1844.242818 1916.010567 1248.036043 645.117345 0.676385 -0.631784  nan 0.000000  nan 0.000000
39.000000 755.000000 736.000000 932.000000 864.000000 2684.000000 1905.000000 2302.998737 2310.618030 2276.806843 2325.184861 1804.132387 987.421141 0.512965 -0.484513  nan 0.000000  nan 0.000000
40.000000 922.000000 937.000000 1047.000000 989.000000 3187.000000 1407.000000 2301.782383 2305.023590 2247.630212 2304.251429 1638.164366 960.729868 0.526341 -0.505432  nan 0.000000  nan 0.000000
43.000000 647.000000 626.000000 779.000000 791.000000 2939.000000 2129.000000 1996.993089 2011.448835 1990.616215 2012.880249 1604.749291 1147.867212 0.575871 -0.580958  nan 0.000000  nan 0.000000
41.000000 836.000000 784.000000 898.000000 778.000000 2866.000000 1671.000000 2033.653530 2057.454777 2033.933175 2079.658665 1602.680818 1272.029273 0.572997 -0.522848  nan 0.000000  nan 0.000000
42.000000 1510.000000 1445.000000 1524.000000 1430.000000 2890.000000 1711.000000 1860.906632 1867.346826 1878.141228 1895.143328 1544.647733 1144.526313 0.337963 -0.309470  nan 0.000000  nan 0.000000
34.000000 398.000000 428.000000 609.000000 607.500000 2354.000000 1928.500000 1430.542772 1425.337780 1373.660768 1394.706824 970.122343 561.344062 0.589735 -0.588930  nan 0.000000  nan 0.000000
33.000000 338.000000 350.000000 549.500000 470.000000 2537.000000 1660.000000 1627.931030 1634.887173 1607.996933 1665.120437 1189.924046 763.822587 0.687396 -0.643933  nan 0.000000  nan 0.000000
48.000000 871.000000 839.500000 917.000000 768.000000 2647.500000 1500.000000 2012.906777 2071.799194 2043.883252 2164.475433 1607.883224 1295.973659 0.550285 -0.485482  nan 0.000000  nan 0.000000
49.000000 1021.500000 1000.500000 1001.000000 875.000000 2837.000000 1594.500000 1974.026239 2008.760726 1971.588284 2055.625801 1370.235448 1198.252119 0.528556 -0.478374  nan 0.000000  nan 0.000000
47.000000 530.500000 501.500000 728.000000 552.000000 2823.500000 1570.000000 1892.327481 1922.265101 1867.831490 1973.275314 1311.707044 1129.534859 0.672937 -0.590032  nan 0.000000  nan 0.000000
52.000000 1586.500000 1595.500000 1754.500000 1977.000000 3818.000000 3212.000000 2423.761153 2413.283461 2315.900036 2372.582995 1658.851273 1284.602425 0.317688 -0.370301  nan 0.000000  nan 0.000000
51.000000 1284.500000 1254.000000 1296.500000 1589.500000 3523.000000 3292.000000 2531.174210 2529.892379 2467.532934 2515.702103 1906.669042 1319.840831 0.378191 -0.461977  nan 0.000000  nan 0.000000
54.000000 1089.500000 1039.500000 1128.000000 1027.000000 2957.000000 1475.000000 2262.593221 2253.491041 2237.307754 2294.332959 1510.686593 1256.400429 0.484438 -0.447736  nan 0.000000  nan 0.000000
53.000000 1446.500000 1404.500000 1546.500000 1373.500000 3932.000000 2055.000000 3216.086110 3277.757187 3250.870764 3437.211316 2407.210235 1972.655382 0.482235 -0.435429  nan 0.000000  nan 0.000000
50.000000 1672.000000 1706.500000 1917.500000 1983.500000 3479.500000 2696.000000 2428.206504 2416.599643 2325.468529 2379.868618 1713.836843 1264.960794 0.273842 -0.289420  nan 0.000000  nan 0.000000
45.000000 764.500000 741.000000 893.000000 895.500000 2475.500000 2294.000000 2206.071211 2224.137205 2203.287128 2231.192536 1890.312154 1049.046320 0.468704 -0.469794  nan 0.000000  nan 0.000000
44.000000 1582.000000 1598.000000 1722.500000 1658.000000 2905.000000 2537.000000 2339.231303 2372.342586 2358.391689 2403.395219 2041.166012 1135.829185 0.273285 -0.255538  nan 0.000000  nan 0.000000
46.000000 1005.500000 1044.000000 1240.000000 1221.500000 2908.000000 2352.500000 2455.875694 2491.622860 2470.602155 2517.142518 2103.561050 1327.462043 0.408403 -0.402122  nan 0.000000  nan 0.000000
65.000000 4887.000000 5038.000000 5267.000000 5415.000000 5399.000000 2750.000000 3436.593828 3503.651460 3472.885584 3632.553414 2813.319079 2384.355829 -0.001480 -0.012376  nan 0.000000  nan 0.000000
64.000000 2066.000000 1985.000000 1952.000000 1850.000000 3909.000000 2019.000000 3014.554235 3093.110871 3081.374279 3238.832954 2501.346232 2302.179675 0.357527 -0.333902  nan 0.000000  nan 0.000000
63.000000 2486.000000 2464.000000 2462.000000 2438.000000 3291.000000 2271.000000 2456.214518 2465.244932 2421.408636 2451.294171 1874.844449 1024.176447 0.148892 -0.144099  nan 0.000000  nan 0.000000
60.000000 719.000000 776.000000 1142.000000 1189.000000 3613.000000 2742.000000 2089.797296 2096.528612 2041.293702 2096.640641 1489.427308 1061.452200 0.504790 -0.519664  nan 0.000000  nan 0.000000
62.000000 1695.000000 1779.000000 1752.000000 1666.000000 3320.000000 1618.000000 1971.117833 1988.516919 1950.646612 2018.319014 1273.197766 1100.276115 0.331729 -0.309148  nan 0.000000  nan 0.000000
61.000000 787.000000 849.000000 1149.000000 974.000000 4213.000000 2463.000000 2165.359027 2181.755149 2081.542063 2181.928854 1329.186827 1188.774998 0.624446 -0.571429  nan 0.000000  nan 0.000000
59.000000 579.000000 604.000000 827.000000 638.000000 3498.000000 2017.000000 2030.131978 2044.079296 2005.928635 2086.944293 1571.459670 989.465167 0.691489 -0.617572  nan 0.000000  nan 0.000000
58.000000 1997.000000 2020.000000 2159.000000 2174.000000 2847.000000 2573.000000 2186.583516 2179.032865 2137.409878 2150.507124 2109.485608 1061.668048 0.134037 -0.137435  nan 0.000000  nan 0.000000
55.000000 997.000000 913.000000 1006.000000 982.000000 2151.000000 1659.000000 2208.549096 2218.744218 2197.004169 2222.372866 1923.656689 1148.903642 0.373125 -0.362686  nan 0.000000  nan 0.000000
56.000000 1305.000000 1326.000000 1430.000000 1395.000000 3163.000000 2189.000000 2141.581411 2143.950194 2111.793865 2169.715677 1593.584467 1042.410045 0.387889 -0.377313  nan 0.000000  nan 0.000000
57.000000 1557.000000 1494.000000 1654.000000 1489.000000 2908.000000 2129.000000 2223.505025 2241.087254 2207.508845 2248.708196 1949.796775 1217.314877 0.322720 -0.274879  nan 0.000000  nan 0.000000
69.000000 643.000000 663.000000 665.000000 421.500000 308.000000 269.000000 2034.156652 2037.891202 2054.846861 2168.167496 2193.886836 1242.119143 -0.155586 0.366906  nan 1.000000  nan 0.000000
68.000000 691.000000 665.500000 598.500000 337.000000 279.500000 238.500000 2223.050491 2247.271370 2266.775229 2383.882869 2446.699438 1368.349691 -0.093268 0.363326  nan 1.000000  nan 0.000000
66.000000 640.000000 615.500000 553.500000 294.000000 224.500000 170.000000 2123.663788 2139.477798 2167.666494 2271.902164 2308.114748 1230.562676 -0.134041 0.422879  nan 1.000000  nan 0.000000
67.000000 700.500000 665.000000 615.000000 338.000000 263.000000 194.000000 2121.764631 2138.343852 2159.542449 2277.469496 2338.499533 1383.913459 -0.124792 0.400911  nan 1.000000  nan 0.000000
74.000000 805.000000 859.000000 848.000000 489.000000 400.000000 339.000000 1721.903277 1735.497459 1801.115880 1929.606772 1943.765131 1292.519626 -0.100112 0.358974  nan 1.000000  nan 0.000000
72.000000 781.000000 825.000000 790.000000 490.000000 408.000000 288.000000 1851.333345 1832.147240 1848.118137 1934.049304 1955.730235 1217.352165 -0.091314 0.318865  nan 1.000000  nan 0.000000
73.000000 789.000000 824.000000 811.000000 460.000000 388.000000 309.000000 1839.042375 1838.158573 1881.004240 2003.728645 2008.506534 1243.221460 -0.084906 0.352794  nan 1.000000  nan 0.000000
70.000000 667.500000 682.000000 678.000000 344.000000 216.500000 169.500000 1674.907274 1651.406993 1653.841981 1742.298318 1733.482792 1011.183869 -0.227475 0.515931  nan 1.000000  nan 0.000000
71.000000 598.000000 604.000000 499.000000 261.000000 202.000000 140.000000 1720.902072 1708.792334 1719.796162 1781.407834 1771.709354 937.296774 -0.127430 0.423680  nan 1.000000  nan 0.000000
78.000000 806.500000 806.500000 572.500000 321.500000 284.500000 247.500000 1762.449681 1764.970314 1851.858334 1914.057054 1907.395825 1304.840419 -0.061056 0.336056  nan 1.000000  nan 0.000000
79.000000 858.000000 872.000000 605.000000 356.500000 298.500000 265.500000 2343.134448 2375.124599 2479.986956 2583.933906 2650.205031 1773.808198 -0.088550 0.339236  nan 1.000000  nan 0.000000
80.000000 945.000000 1020.000000 901.000000 494.500000 372.500000 327.500000 2285.495021 2279.382752 2341.523690 2472.893264 2460.107799 1459.536863 -0.140715 0.414998  nan 1.000000  nan 0.000000
76.000000 895.000000 950.500000 955.500000 541.500000 394.500000 315.000000 1546.360486 1510.327916 1496.032654 1582.509973 1624.754382 936.325421 -0.157051 0.415556  nan 1.000000  nan 0.000000
75.000000 866.500000 935.000000 1028.500000 686.000000 397.500000 322.500000 2101.521744 2066.154601 2054.400537 2168.888681 2243.487757 1275.204679 -0.266267 0.442496  nan 1.000000  nan 0.000000
77.000000 887.500000 895.500000 974.000000 618.500000 410.500000 331.000000 1941.719134 1907.689939 1914.423547 2027.427710 2088.329821 1260.989218 -0.202138 0.407006  nan 1.000000  nan 0.000000
83.000000 644.500000 699.000000 630.500000 315.500000 267.500000 230.500000 2132.712935 2135.365662 2160.633415 2237.870428 2208.499593 1281.709512 -0.082333 0.404232  nan 1.000000  nan 0.000000
84.000000 699.000000 771.000000 593.000000 258.000000 206.000000 170.000000 1921.073697 1900.970005 1961.864955 2060.142783 1995.648654 868.444608 -0.112069 0.484355  nan 1.000000  nan 0.000000
86.000000 765.000000 922.000000 903.000000 434.000000 193.000000 147.000000 1849.021052 1824.616334 1868.685925 1997.860881 1959.236080 775.611317 -0.384370 0.647810  nan 1.000000  nan 0.000000
85.000000 907.000000 1085.000000 911.000000 363.000000 275.000000 247.000000 1635.934807 1596.479116 1642.448242 1760.697546 1743.095935 1035.014308 -0.137931 0.536256  nan 1.000000  nan 0.000000
81.000000 684.000000 726.000000 783.500000 423.000000 246.500000 186.500000 2070.059622 2043.918642 2028.281756 2109.302581 2162.698669 1216.224484 -0.263630 0.521359  nan 1.000000  nan 0.000000
82.000000 646.500000 700.500000 725.000000 386.500000 222.000000 180.500000 2122.068387 2108.621991 2105.412203 2193.222660 2223.607609 1314.422412 -0.270337 0.531151  nan 1.000000  nan 0.000000
94.000000 1050.000000 1022.000000 935.000000 708.000000 696.000000 657.000000 2292.357559 2307.317436 2387.298181 2474.802282 2445.643448 1482.809899 -0.008547 0.146536  nan 1.000000  nan 0.000000
93.000000 1302.000000 1316.000000 1053.000000 804.000000 788.000000 716.000000 2024.405031 2015.580938 2064.021819 2159.950020 2166.903132 1129.641224 -0.010050 0.143944  nan 1.000000  nan 0.000000
98.000000 952.000000 991.000000 875.000000 507.000000 414.000000 341.000000 2291.491369 2319.714091 2413.636745 2505.946283 2558.832650 1551.116487 -0.100977 0.357642  nan 1.000000  nan 0.000000
96.000000 1037.000000 1076.500000 958.500000 658.500000 626.000000 519.000000 2207.453097 2209.511160 2305.354331 2418.301597 2427.028017 1413.985149 -0.025302 0.209845  nan 1.000000  nan 0.000000
97.000000 938.000000 935.000000 751.000000 417.000000 341.000000 266.000000 2355.879401 2383.716784 2518.407853 2632.888050 2639.684101 1624.446148 -0.100264 0.375458  nan 1.000000  nan 0.000000
92.000000 963.000000 1008.000000 954.000000 715.000000 626.000000 440.000000 1968.189914 1963.039327 1998.291982 2083.314686 2151.089415 1587.596184 -0.066368 0.207595  nan 1.000000  nan 0.000000
87.000000 898.500000 1078.000000 1241.500000 649.500000 219.000000 152.500000 1379.813837 1347.359073 1328.320040 1471.459480 1492.198147 780.027227 -0.495682 0.700103  nan 1.000000  nan 0.000000
88.000000 871.500000 1037.500000 1164.000000 586.000000 222.000000 169.000000 1477.023443 1450.866441 1421.701174 1553.582672 1577.492400 666.925444 -0.450495 0.679654  nan 1.000000  nan 0.000000
89.000000 865.500000 1044.000000 1154.000000 583.500000 211.000000 163.000000 1440.907638 1404.679499 1379.397324 1501.842522 1539.245081 741.127867 -0.468848 0.690842  nan 1.000000  nan 0.000000
95.000000 1051.500000 1062.000000 862.000000 698.000000 704.000000 514.500000 1805.086046 1786.259343 1835.508095 1909.468165 1941.576155 1170.821357 0.004280 0.100894  nan 1.000000  nan 0.000000
100.000000 705.000000 789.000000 678.000000 286.000000 248.000000 180.000000 1868.422408 1855.801953 1898.481955 2010.029700 2035.255844 1098.075667 -0.071161 0.464363  nan 1.000000  nan 0.000000
99.000000 715.000000 810.000000 775.000000 320.000000 175.000000 124.000000 2079.783523 2057.779403 2048.452515 2168.330166 2224.405820 1102.048718 -0.292929 0.631579  nan 1.000000  nan 0.000000
101.000000 881.000000 944.000000 807.000000 524.000000 440.000000 350.000000 1959.053665 1951.189477 2039.979954 2153.738026 2190.945509 1356.879064 -0.087137 0.294306  nan 1.000000  nan 0.000000
90.000000 1086.500000 1219.000000 1129.500000 682.000000 663.500000 528.500000 1761.233737 1730.843186 1745.267155 1818.331587 1859.471365 1206.351648 -0.013750 0.259900  nan 1.000000  nan 0.000000
91.000000 1358.500000 1364.500000 1167.000000 845.500000 752.500000 643.000000 1997.432366 1988.612181 2042.300641 2139.749671 2200.297284 1546.066694 -0.058198 0.215942  nan 1.000000  nan 0.000000
105.000000 953.500000 980.500000 986.000000 710.000000 573.000000 530.500000 2359.512155 2354.135209 2344.666581 2511.077713 2563.362731 1685.749783 -0.106781 0.264913  nan 1.000000  nan 0.000000
107.000000 1163.500000 1168.000000 1152.000000 892.500000 913.500000 770.000000 2308.452893 2305.691153 2327.154825 2472.987851 2494.748824 1580.649173 0.011628 0.115468  nan 1.000000  nan 0.000000
106.000000 1105.000000 1058.000000 1007.000000 864.000000 898.000000 673.000000 2274.285754 2273.260979 2283.032703 2406.526593 2432.648390 1627.763459 0.019296 0.057218  nan 1.000000  nan 0.000000
113.000000 646.000000 638.000000 723.000000 485.000000 337.000000 206.000000 1968.802411 1947.604416 1915.538144 1976.128695 2060.239817 1171.390119 -0.180049 0.364151  nan 1.000000  nan 0.000000
112.000000 664.000000 704.000000 792.000000 575.000000 433.000000 338.000000 2147.678203 2137.514719 2098.034102 2175.527078 2282.936875 1379.323826 -0.140873 0.293061  nan 1.000000  nan 0.000000
111.000000 1122.000000 1091.000000 1061.000000 858.000000 890.000000 711.000000 2522.905380 2537.101101 2525.466886 2632.058064 2760.990674 1795.213864 0.018307 0.087647  nan 1.000000  nan 0.000000
114.000000 531.000000 538.000000 750.000000 813.000000 2734.000000 2503.000000 1416.909367 1415.976681 1406.087656 1403.997688 1211.080998 877.847906 0.541584 -0.569460 1062486000000.000000 5.000000 1632034800000.000000 1.000000
103.000000 1263.500000 1270.500000 1190.500000 930.000000 864.000000 669.500000 1764.328721 1756.501975 1788.708773 1892.455572 1961.024018 1313.926514 -0.036789 0.158919  nan 1.000000  nan 0.000000
104.000000 904.500000 865.500000 674.500000 540.500000 539.000000 465.500000 2143.050790 2164.014599 2252.478372 2318.980973 2344.556795 1402.360404 -0.001390 0.111660  nan 1.000000  nan 0.000000
115.000000 742.000000 788.000000 903.000000 1028.000000 1867.000000 2123.000000 1848.175256 1873.469188 1876.285318 1871.341034 1785.499154 1184.116065 0.289810 -0.348014 1028790000000.000000 5.000000 1590822000000.000000 1.000000
102.000000 939.500000 929.500000 953.500000 649.500000 485.500000 398.500000 1753.172947 1746.191535 1766.165659 1860.206877 1907.125053 1209.146556 -0.144493 0.325226  nan 1.000000  nan 0.000000
121.000000 614.000000 652.000000 852.000000 936.000000 2566.000000 2649.000000 1933.552674 1919.725402 1887.934214 1878.798391 1676.392845 1118.428503 0.465448 -0.501463 1093676400000.000000 5.000000 1619506800000.000000 1.000000
120.000000 675.000000 716.000000 904.000000 946.000000 2740.000000 2721.000000 1753.726054 1736.904917 1661.021088 1655.484055 1300.140195 764.145040 0.486706 -0.503842 1619506800000.000000 5.000000 1093676400000.000000 1.000000
122.000000 585.500000 599.000000 787.000000 881.000000 2417.000000 2447.000000 1832.558223 1815.199751 1761.469450 1743.298747 1525.031956 920.488615 0.465737 -0.508739 1093676400000.000000 5.000000 1619506800000.000000 1.000000
119.000000 573.000000 594.000000 699.000000 815.000000 1930.000000 2081.000000 2014.333731 2016.291041 1981.995574 1975.214325 1829.194966 1175.940019 0.406193 -0.468239 1305270000000.000000 5.000000 1619506800000.000000 1.000000
118.000000 660.000000 619.000000 845.000000 1120.000000 2125.000000 1949.000000 2031.682769 2040.383425 1997.973700 1985.790334 1980.196075 1593.960891 0.309707 -0.430976 1305270000000.000000 5.000000 1619506800000.000000 1.000000
126.000000 986.000000 1012.500000 1169.500000 1233.000000 3000.000000 2635.500000 2079.310702 2066.564133 1983.231527 1978.605317 1582.965516 877.192717 0.417434 -0.439021 1131436800000.000000 5.000000 1542441600000.000000 1.000000
127.000000 848.500000 863.500000 992.000000 1062.500000 2628.500000 2501.500000 1993.105963 1976.279791 1904.149063 1881.445630 1514.918686 796.300022 0.424275 -0.452009 1131436800000.000000 5.000000 1542441600000.000000 1.000000
108.000000 1447.000000 1464.000000 1440.000000 1268.000000 1231.000000 1024.000000 2226.946702 2212.210777 2180.946461 2291.304400 2423.262148 1440.497502 -0.014806 0.078248  nan 1.000000  nan 0.000000
110.000000 1013.000000 1095.000000 1228.000000 964.000000 743.000000 704.000000 2248.351825 2243.438162 2202.682192 2320.806473 2434.233188 1449.350906 -0.129467 0.246068  nan 1.000000  nan 0.000000
109.000000 997.000000 1002.000000 1150.000000 882.000000 617.000000 498.000000 2278.295552 2272.412437 2243.311390 2357.359905 2529.481534 1620.730327 -0.176785 0.301641  nan 1.000000  nan 0.000000
117.000000 618.000000 664.000000 764.000000 821.000000 1516.000000 1643.000000 1908.875685 1921.869542 1898.468732 1907.700411 1733.251816 1002.902720 0.297390 -0.329825 1058252400000.000000 5.000000 1600326000000.000000 1.000000
116.000000 628.000000 669.000000 809.000000 867.000000 1543.000000 1687.000000 1857.035513 1865.007214 1854.906734 1860.107107 1681.945767 991.323772 0.280498 -0.312075 1058252400000.000000 5.000000 1600326000000.000000 1.000000
123.000000 823.500000 830.000000 1026.000000 1068.500000 2769.500000 2881.500000 1800.528479 1783.043732 1745.261710 1717.053313 1355.889517 861.147411 0.443200 -0.459360 1254034800000.000000 5.000000 1607241600000.000000 1.000000
124.000000 802.500000 774.000000 885.500000 983.500000 3093.500000 2614.500000 1908.701638 1908.279765 1874.074115 1877.188042 1478.487088 953.038969 0.517537 -0.554913 1254034800000.000000 5.000000 1607241600000.000000 1.000000
125.000000 720.500000 723.000000 904.500000 1050.500000 2850.000000 2745.500000 1860.238283 1858.407892 1804.396582 1795.754854 1475.329843 994.422094 0.461351 -0.518178 1254034800000.000000 5.000000 1607241600000.000000 1.000000
138.000000 1234.000000 1208.000000 1195.000000 1107.000000 2451.000000 1454.000000 1971.328541 1995.887344 1984.946638 2038.056979 1743.945482 1315.063642 0.377740 -0.344487 1355558400000.000000 5.000000 1543305600000.000000 1.000000
136.000000 1392.500000 1325.000000 1391.500000 1322.500000 2683.500000 1651.500000 2078.514985 2104.664678 2091.935775 2146.390453 1915.337231 1539.517230 0.339740 -0.317055 1256713200000.000000 5.000000 1543305600000.000000 1.000000
137.000000 1438.000000 1367.000000 1410.000000 1339.000000 2632.000000 1672.000000 2120.168660 2147.170990 2122.572205 2177.977546 1917.718609 1512.961127 0.325611 -0.302326 1256713200000.000000 5.000000 1543305600000.000000 1.000000
131.000000 641.000000 683.000000 849.000000 1021.000000 2219.000000 2819.000000 1907.890109 1882.751251 1813.246789 1760.640511 1430.238401 732.431439 0.369753 -0.446545 1026716400000.000000 5.000000 1632207600000.000000 1.000000
132.000000 714.000000 783.000000 1052.000000 1195.000000 2641.000000 2959.000000 2061.349297 2047.184276 1962.131743 1940.474713 1641.249097 1072.673771 0.376955 -0.430273 1026716400000.000000 5.000000 1632207600000.000000 1.000000
135.000000 678.000000 688.000000 805.000000 914.000000 1897.000000 2214.000000 2152.242701 2155.385040 2106.925218 2081.229357 1821.793022 891.393667 0.349698 -0.404145 1151478000000.000000 5.000000 1632207600000.000000 1.000000
134.000000 646.000000 657.000000 787.000000 897.000000 1936.000000 2072.000000 2336.467707 2351.094011 2324.218162 2314.664094 2051.164341 1076.312155 0.366749 -0.421961 1151478000000.000000 5.000000 1632207600000.000000 1.000000
